ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
483,0,31,Female,Married,19000,Frist-Hand,993971.61,510000,180,4.158,Average_Capital_Plus_Interest_Repayment
484,1,31,Female,Single,6500,Frist-Hand,387602,310000,180,5.049,Matching_The_Principal_Repayment
485,0,31,Male,Married,10500,Frist-Hand,1232039.52,550000,180,5.049,Matching_The_Principal_Repayment
486,1,31,Female,Married,6000,Frist-Hand,405938,320000,180,6.12,Average_Capital_Plus_Interest_Repayment
487,1,31,Male,Married,8200,Frist-Hand,470548,370000,180,5.049,Average_Capital_Plus_Interest_Repayment
488,1,31,Female,Married,45000,Frist-Hand,1715849,1370000,180,4.158,Average_Capital_Plus_Interest_Repayment
489,1,31,Female,Married,4500,Frist-Hand,379388,3.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
490,0,32,Male,Married,3700,Second-Hand,352559.69,145000,180,4.158,Average_Capital_Plus_Interest_Repayment
491,0,32,Female,Married,12000,Frist-Hand,726000.58,360000,180,5.049,Average_Capital_Plus_Interest_Repayment
492,1,32,Female,Single,12000,Frist-Hand,797694,630000,180,6.6555,Average_Capital_Plus_Interest_Repayment
493,1,32,Male,Married,13000,Frist-Hand,843730,670000,180,6.6555,Average_Capital_Plus_Interest_Repayment
494,0,32,Male,Married,6000,Frist-Hand,742057.03,310000,180,4.158,Matching_The_Principal_Repayment
495,0,32,Male,Unknown,8500,Frist-Hand,821844.47,350000,180,4.158,Average_Capital_Plus_Interest_Repayment
496,1,32,Male,Married,3500,Frist-Hand,540965,270000,180,6.6555,Matching_The_Principal_Repayment
497,1,32,Male,Married,5000,Frist-Hand,397656,2.00E+05,180,4.158,Matching_The_Principal_Repayment
498,0,32,Male,Unknown,80000,Frist-Hand,1005013.8,450000,180,4.158,Average_Capital_Plus_Interest_Repayment
499,1,32,Female,Single,20000,Second-Hand,1509520,1.00E+05,180,5.814,Average_Capital_Plus_Interest_Repayment
500,1,33,Male,Single,8000,Frist-Hand,553598,420000,180,6.6555,Average_Capital_Plus_Interest_Repayment
501,1,33,Male,Married,6000,Frist-Hand,331408,260000,180,6.12,Matching_The_Principal_Repayment
502,0,33,Male,Married,10000,Second-Hand,596257.71,230000,180,5.346,Average_Capital_Plus_Interest_Repayment
503,1,33,Female,Unknown,6000,Frist-Hand,324918,2.00E+05,180,5.814,Matching_The_Principal_Repayment
504,0,33,Female,Single,8000,Second-Hand,767616.23,320000,180,4.158,Average_Capital_Plus_Interest_Repayment
505,1,33,Female,Single,7500,Second-Hand,225720,165000,180,6.6555,Average_Capital_Plus_Interest_Repayment
506,0,33,Female,Married,10500,Second-Hand,993538.46,250000,180,4.158,Average_Capital_Plus_Interest_Repayment
507,1,33,Female,Married,7000,Frist-Hand,451594,250000,180,5.049,Average_Capital_Plus_Interest_Repayment
508,0,33,Female,Married,9000,Frist-Hand,1184522.68,450000,180,4.158,Matching_The_Principal_Repayment
509,0,33,Male,Single,15000,Frist-Hand,1085484.36,490000,180,5.049,Average_Capital_Plus_Interest_Repayment
510,0,33,Male,Married,8000,Frist-Hand,1099340.76,470000,180,4.158,Average_Capital_Plus_Interest_Repayment
511,0,33,Female,Married,8000,Frist-Hand,971581.76,480000,180,4.158,Average_Capital_Plus_Interest_Repayment
512,0,34,Male,Married,3000,Frist-Hand,159856,120000,180,5.049,Average_Capital_Plus_Interest_Repayment
513,1,34,Female,Married,5800,Frist-Hand,257887,2.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
514,0,34,Male,Married,10000,Frist-Hand,702702.63,3.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
515,1,34,Female,Married,6000,Second-Hand,316971,190000,180,6.1218,Matching_The_Principal_Repayment
516,0,34,Male,Married,8000,Second-Hand,398895.6,180000,180,4.158,Matching_The_Principal_Repayment
517,0,34,Female,Married,3500,Second-Hand,381398.88,160000,180,5.346,Average_Capital_Plus_Interest_Repayment
518,1,34,Male,Married,9800,Second-Hand,309900,215000,180,5.346,Average_Capital_Plus_Interest_Repayment
519,0,34,Female,Single,5000,Frist-Hand,576334.52,130000,180,5.049,Average_Capital_Plus_Interest_Repayment
520,1,34,Male,Single,13000,Frist-Hand,831103,660000,180,5.202,Matching_The_Principal_Repayment
521,0,34,Female,Single,25000,Frist-Hand,1093029.02,490000,180,5.049,Average_Capital_Plus_Interest_Repayment
522,0,34,Female,Married,8000,Frist-Hand,1285783.58,580000,180,4.158,Matching_The_Principal_Repayment
523,1,34,Male,Single,10000,Frist-Hand,293547,2.00E+05,180,6.732,Average_Capital_Plus_Interest_Repayment
524,0,34,Male,Married,3000,Frist-Hand,519887.69,230000,180,5.049,Average_Capital_Plus_Interest_Repayment
525,0,34,Male,Married,15000,Frist-Hand,1021061.54,440000,180,4.158,Average_Capital_Plus_Interest_Repayment
526,1,34,Female,Married,17800,Frist-Hand,585343,4.00E+05,180,6.426,Average_Capital_Plus_Interest_Repayment
527,1,34,Female,Unknown,8000,Second-Hand,540253,430000,180,6.6555,Average_Capital_Plus_Interest_Repayment
528,0,34,Male,Married,5833333.333,Frist-Hand,975562.68,350000,180,4.158,Average_Capital_Plus_Interest_Repayment
529,0,35,Female,Single,10830,Frist-Hand,1246703.35,590000,180,4.158,Average_Capital_Plus_Interest_Repayment
530,0,35,Male,Married,4200,Second-Hand,369842.94,150000,180,4.158,Average_Capital_Plus_Interest_Repayment
531,0,35,Female,Married,5000,Frist-Hand,1109777.2,470000,180,5.049,Average_Capital_Plus_Interest_Repayment
532,1,35,Female,Married,21000,Frist-Hand,837434,660000,180,4.284,Average_Capital_Plus_Interest_Repayment
533,1,35,Male,Married,8000,Frist-Hand,614088,490000,180,6.6555,Average_Capital_Plus_Interest_Repayment
534,0,35,Female,Married,16000,Frist-Hand,1192600.29,460000,180,5.049,Average_Capital_Plus_Interest_Repayment
535,1,35,Female,Married,17000,Frist-Hand,588721,470000,180,5.049,Matching_The_Principal_Repayment
536,0,35,Female,Unknown,10000,Frist-Hand,697487.74,310000,180,5.049,Average_Capital_Plus_Interest_Repayment
537,0,35,Female,Single,8000,Second-Hand,420255,290000,180,4.158,Average_Capital_Plus_Interest_Repayment
538,1,35,Male,Single,8500,Frist-Hand,732144,510000,180,5.202,Average_Capital_Plus_Interest_Repayment
539,0,35,Male,Single,15000,Second-Hand,896138.43,350000,180,5.049,Matching_The_Principal_Repayment
540,1,36,Female,Single,6600,Frist-Hand,249778,190000,180,6.6555,Average_Capital_Plus_Interest_Repayment
541,1,36,Female,Single,6600,Frist-Hand,244248,190000,180,6.6555,Average_Capital_Plus_Interest_Repayment
542,0,36,Female,Married,10000,Second-Hand,1023341.31,490000,180,5.049,Matching_The_Principal_Repayment
543,0,36,Male,Married,15000,Frist-Hand,1357774.57,654000,180,5.049,Matching_The_Principal_Repayment
544,0,36,Male,Married,5000,Second-Hand,467610.12,2.00E+05,180,5.346,Average_Capital_Plus_Interest_Repayment
545,0,36,Male,Married,6000,Second-Hand,489471.53,210000,180,4.158,Average_Capital_Plus_Interest_Repayment
546,0,36,Male,Married,3000,Second-Hand,433546.19,160000,180,4.158,Average_Capital_Plus_Interest_Repayment
547,1,36,Female,Married,11000,Frist-Hand,360319,280000,180,5.814,Matching_The_Principal_Repayment
548,1,36,Male,Single,10000,Frist-Hand,1384920,1100000,180,6.6555,Matching_The_Principal_Repayment
549,1,36,Female,Married,16000,Second-Hand,167592,120000,180,6.6555,Matching_The_Principal_Repayment
550,1,36,Male,Single,10000,Frist-Hand,677377,470000,180,6.6555,Average_Capital_Plus_Interest_Repayment
551,0,36,Male,Married,10000,Frist-Hand,1063841.41,450000,180,4.158,Average_Capital_Plus_Interest_Repayment
552,1,36,Male,Married,36000,Frist-Hand,2418881,1930000,180,5.049,Average_Capital_Plus_Interest_Repayment
553,1,36,Female,Single,10000,Frist-Hand,711854,490000,180,5.202,Matching_The_Principal_Repayment
554,1,37,Male,Married,8500,Frist-Hand,150844,1.00E+05,180,5.814,Average_Capital_Plus_Interest_Repayment
555,1,37,Female,Married,10000,Frist-Hand,328399,262000,180,6.12,Average_Capital_Plus_Interest_Repayment
556,0,37,Female,Married,8000,Frist-Hand,780585.7,370000,180,4.158,Average_Capital_Plus_Interest_Repayment
557,1,37,Male,Married,34500,Second-Hand,329646,260000,180,6.0435,Average_Capital_Plus_Interest_Repayment
558,0,37,Male,Married,6000,Frist-Hand,472209.79,1.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
559,1,37,Male,Married,15000,Second-Hand,1204887,840000,180,6.0435,Average_Capital_Plus_Interest_Repayment
560,0,37,Female,Married,10000,Frist-Hand,1454556.68,6.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
561,0,37,Male,Single,11880,Frist-Hand,1157092.35,510000,180,4.158,Average_Capital_Plus_Interest_Repayment
562,0,37,Male,Married,16000,Frist-Hand,1575283.54,590000,180,4.158,Average_Capital_Plus_Interest_Repayment
563,1,37,Male,Married,8000,Frist-Hand,449634,350000,180,5.049,Matching_The_Principal_Repayment
564,0,37,Male,Married,10000,Second-Hand,632355.21,3.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
565,1,37,Male,Single,18000,Frist-Hand,1516848,1060000,180,6.6555,Average_Capital_Plus_Interest_Repayment
566,0,37,Male,Married,8200,Frist-Hand,318905,250000,180,4.158,Average_Capital_Plus_Interest_Repayment
567,0,37,Female,Unknown,10000,Second-Hand,384528.03,170000,180,4.158,Average_Capital_Plus_Interest_Repayment
568,0,37,Female,Married,8000,Second-Hand,673289.48,290000,180,4.158,Average_Capital_Plus_Interest_Repayment
569,0,38,Male,Married,5500,Frist-Hand,286035.71,141000,180,5.049,Average_Capital_Plus_Interest_Repayment
570,1,38,Female,Unknown,8000,Frist-Hand,403087,3.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
571,0,38,Male,Unknown,10000,Frist-Hand,1230892.13,530000,180,4.158,Matching_The_Principal_Repayment
572,0,38,Male,Unknown,5000,Second-Hand,664024.35,2.00E+05,180,5.346,Average_Capital_Plus_Interest_Repayment
573,0,38,Female,Single,12000,Frist-Hand,1270486.5,570000,180,4.158,Average_Capital_Plus_Interest_Repayment
574,0,38,Female,Married,26000,Frist-Hand,1649579.43,760000,180,5.049,Average_Capital_Plus_Interest_Repayment
575,0,38,Male,Married,5000,Frist-Hand,932159.85,3.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
576,0,38,Male,Married,11000,Frist-Hand,821837.46,360000,180,5.049,Average_Capital_Plus_Interest_Repayment
577,1,38,Female,Married,36000,Second-Hand,515114,4.00E+05,180,6.6555,Average_Capital_Plus_Interest_Repayment
578,0,38,Female,Married,6500,Frist-Hand,3669184.94,740000,180,4.158,Average_Capital_Plus_Interest_Repayment
579,0,38,Male,Married,8500,Second-Hand,648296.87,290000,180,5.049,Average_Capital_Plus_Interest_Repayment
580,1,39,Male,Married,7000,Frist-Hand,436172,348000,180,6.12,Average_Capital_Plus_Interest_Repayment
581,0,39,Male,Unknown,6000,Frist-Hand,598174.57,258000,180,4.158,Average_Capital_Plus_Interest_Repayment
582,0,39,Male,Married,5000,Second-Hand,359357.69,150000,180,5.346,Average_Capital_Plus_Interest_Repayment
583,0,39,Female,Married,30000,Frist-Hand,733407.79,310000,180,4.158,Average_Capital_Plus_Interest_Repayment
584,0,39,Male,Married,10000,Frist-Hand,1133747.13,5.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
585,0,40,Male,Married,8800,Frist-Hand,722722.05,340000,180,4.158,Average_Capital_Plus_Interest_Repayment
586,0,40,Female,Married,4700,Second-Hand,281003.97,120000,180,5.346,Average_Capital_Plus_Interest_Repayment
587,1,40,Male,Married,8000,Second-Hand,510514,4.00E+05,180,5.814,Average_Capital_Plus_Interest_Repayment
588,1,40,Female,Married,0,Frist-Hand,746320,520000,180,5.202,Average_Capital_Plus_Interest_Repayment
589,1,40,Female,Married,5000,Frist-Hand,314518,250000,180,6.12,Average_Capital_Plus_Interest_Repayment
590,1,40,Female,Unknown,5000,Second-Hand,306807,220000,180,6.12,Average_Capital_Plus_Interest_Repayment
591,0,40,Male,Married,25000,Frist-Hand,2131403.36,780000,180,4.158,Average_Capital_Plus_Interest_Repayment
592,1,40,Male,Married,9000,Second-Hand,698140,260000,180,6.6555,Average_Capital_Plus_Interest_Repayment
593,0,40,Male,Married,10000,Frist-Hand,3090170.51,1260000,180,4.158,Average_Capital_Plus_Interest_Repayment
594,1,41,Female,Married,5000,Second-Hand,302718,210000,180,6.0588,Average_Capital_Plus_Interest_Repayment
595,0,41,Male,Married,4000,Second-Hand,607718.03,260000,180,4.158,Average_Capital_Plus_Interest_Repayment
596,0,41,Male,Married,5100,Second-Hand,498089.76,210000,180,4.158,Average_Capital_Plus_Interest_Repayment
597,0,41,Male,Married,20000,Frist-Hand,507726.16,190000,180,5.8806,Average_Capital_Plus_Interest_Repayment
598,0,42,Male,Unknown,9000,Second-Hand,351541.9,150000,180,5.346,Average_Capital_Plus_Interest_Repayment
599,1,42,Male,Married,50000,Frist-Hand,584331,4.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
600,0,42,Female,Married,9000,Frist-Hand,1874568.04,690000,180,5.049,Average_Capital_Plus_Interest_Repayment
601,0,42,Male,Married,0,Frist-Hand,797038.92,330000,180,4.158,Average_Capital_Plus_Interest_Repayment
602,1,42,Female,Married,12000,Frist-Hand,425390,340000,180,4.158,Average_Capital_Plus_Interest_Repayment
603,1,42,Male,Single,9000,Frist-Hand,509111,4.00E+05,180,6.6555,Average_Capital_Plus_Interest_Repayment
604,1,42,Male,Married,7500,Frist-Hand,617272,430000,180,6.6555,Average_Capital_Plus_Interest_Repayment
605,1,42,Female,Unknown,40000,Frist-Hand,303037,210000,180,6.732,Average_Capital_Plus_Interest_Repayment
606,0,42,Male,Married,7000,Frist-Hand,701196.75,180000,180,4.032,Matching_The_Principal_Repayment
607,1,42,Female,Married,19000,Second-Hand,805147,5.00E+05,180,6.426,Average_Capital_Plus_Interest_Repayment
608,1,42,Male,Married,15000,Second-Hand,417231,3.00E+05,180,5.814,Average_Capital_Plus_Interest_Repayment
609,1,43,Male,Married,21000,Frist-Hand,1683392,1.00E+06,180,6.12,Matching_The_Principal_Repayment
610,0,43,Male,Married,4000,Second-Hand,618427.4,260000,180,4.158,Average_Capital_Plus_Interest_Repayment
611,1,43,Female,Married,5200,Second-Hand,450000,2.00E+05,180,6.0588,Average_Capital_Plus_Interest_Repayment
612,0,43,Male,Unknown,2800,Second-Hand,310997.58,130000,180,4.158,Average_Capital_Plus_Interest_Repayment
613,0,43,Female,Single,8000,Frist-Hand,639919.03,280000,180,5.049,Average_Capital_Plus_Interest_Repayment
614,1,43,Male,Married,10000,Frist-Hand,614531,360000,180,6.0435,Matching_The_Principal_Repayment
615,1,43,Male,Married,10000,Second-Hand,644280,480000,180,6.6555,Matching_The_Principal_Repayment
616,1,43,Female,Married,18000,Frist-Hand,930996,740000,180,5.814,Average_Capital_Plus_Interest_Repayment
617,1,43,Female,Unknown,10000,Frist-Hand,487154,380000,180,5.049,Average_Capital_Plus_Interest_Repayment
618,0,43,Male,Married,10000,Frist-Hand,1603177.78,710000,180,4.158,Average_Capital_Plus_Interest_Repayment
619,0,43,Male,Single,24000,Frist-Hand,891389.76,4.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
620,0,43,Male,Unknown,9000,Frist-Hand,698173.41,330000,180,4.158,Average_Capital_Plus_Interest_Repayment
621,0,44,Female,Single,0,Frist-Hand,549627.69,230000,180,4.158,Average_Capital_Plus_Interest_Repayment
622,0,44,Female,Married,10000,Frist-Hand,1064287.15,470000,180,5.049,Average_Capital_Plus_Interest_Repayment
623,0,44,Female,Single,11000,Frist-Hand,900303.05,440000,180,5.346,Average_Capital_Plus_Interest_Repayment
624,0,44,Male,Unknown,10000,Frist-Hand,1520356.05,680000,180,5.049,Average_Capital_Plus_Interest_Repayment
625,1,44,Female,Married,8500,Frist-Hand,644557,5.00E+05,180,6.0435,Average_Capital_Plus_Interest_Repayment
626,0,44,Female,Married,50000,Frist-Hand,7045637.01,3080000,180,4.158,Average_Capital_Plus_Interest_Repayment
627,1,45,Male,Married,5800,Frist-Hand,332302,265000,180,5.049,Average_Capital_Plus_Interest_Repayment
628,0,45,Female,Single,5500,Frist-Hand,742123.49,3.00E+05,180,4.158,Matching_The_Principal_Repayment
629,0,45,Male,Married,30000,Frist-Hand,2616358.39,970000,180,5.049,Average_Capital_Plus_Interest_Repayment
630,0,46,Female,Married,27000,Second-Hand,2909647.5,1080000,180,4.158,Matching_The_Principal_Repayment
631,1,46,Male,Married,35000,Second-Hand,904981,6.00E+05,180,6.6555,Average_Capital_Plus_Interest_Repayment
632,0,46,Female,Married,50000,Frist-Hand,742110.83,320000,180,5.049,Matching_The_Principal_Repayment
633,0,47,Male,Married,18000,Frist-Hand,1202587.84,470000,180,4.158,Average_Capital_Plus_Interest_Repayment
634,0,48,Male,Single,6000,Frist-Hand,711451.81,360000,180,4.158,Average_Capital_Plus_Interest_Repayment
635,1,48,Male,Married,10000,Frist-Hand,1194938,836000,180,5.814,Average_Capital_Plus_Interest_Repayment
636,1,48,Male,Unknown,6000,Frist-Hand,462183,360000,180,4.158,Average_Capital_Plus_Interest_Repayment
637,0,48,Female,Married,8000,Second-Hand,714705.88,240000,180,5.049,Average_Capital_Plus_Interest_Repayment
638,1,48,Male,Married,10000,Frist-Hand,395399,310000,180,6.6555,Average_Capital_Plus_Interest_Repayment
639,0,49,Female,Married,15000,Frist-Hand,1177762.07,420000,180,4.158,Average_Capital_Plus_Interest_Repayment
640,1,49,Male,Divorce,14000,Second-Hand,730136,580000,180,6.0435,Average_Capital_Plus_Interest_Repayment
641,0,49,Male,Married,30000,Second-Hand,1475350.81,730000,180,5.049,Average_Capital_Plus_Interest_Repayment
642,1,50,Male,Married,150000,Frist-Hand,486286,380000,180,5.826,Average_Capital_Plus_Interest_Repayment
643,1,50,Male,Married,150000,Frist-Hand,445549,350000,180,5.826,Average_Capital_Plus_Interest_Repayment
644,1,50,Male,Married,150000,Frist-Hand,441155,350000,180,5.826,Average_Capital_Plus_Interest_Repayment
645,1,50,Male,Married,150000,Frist-Hand,328483,260000,180,5.826,Average_Capital_Plus_Interest_Repayment
646,1,50,Male,Married,150000,Frist-Hand,378816,3.00E+05,180,5.826,Average_Capital_Plus_Interest_Repayment
647,1,50,Male,Married,150000,Frist-Hand,324006,250000,180,5.826,Average_Capital_Plus_Interest_Repayment
648,0,50,Male,Unknown,7300,Frist-Hand,973844.77,420000,180,4.158,Average_Capital_Plus_Interest_Repayment
649,0,51,Female,Married,13200,Frist-Hand,1014063.55,370000,180,5.049,Matching_The_Principal_Repayment
650,0,19,Male,Single,7000,Frist-Hand,990950.54,470000,240,4.158,Average_Capital_Plus_Interest_Repayment
651,0,19,Female,Married,18000,Second-Hand,1484210.98,615000,240,5.049,Average_Capital_Plus_Interest_Repayment
652,1,20,Female,Single,10000,Frist-Hand,440508,350000,240,5.814,Matching_The_Principal_Repayment
653,0,20,Male,Single,7800,Frist-Hand,1200260.07,470000,240,5.049,Average_Capital_Plus_Interest_Repayment
654,0,20,Female,Single,8300,Second-Hand,1419668.39,532000,240,4.158,Average_Capital_Plus_Interest_Repayment
655,1,20,Female,Unknown,7000,Frist-Hand,410641,328000,240,6.6555,Average_Capital_Plus_Interest_Repayment
656,0,20,Female,Single,10000,Second-Hand,1068825.03,450000,240,5.049,Average_Capital_Plus_Interest_Repayment
657,0,20,Male,Single,5000,Frist-Hand,391218.45,188000,240,5.049,Average_Capital_Plus_Interest_Repayment
658,1,20,Female,Unknown,10000,Second-Hand,730399,580000,240,5.814,Average_Capital_Plus_Interest_Repayment
659,0,21,Male,Single,5300,Frist-Hand,675447.07,280000,240,4.158,Matching_The_Principal_Repayment
660,0,21,Female,Single,10000,Second-Hand,1450480.89,630000,240,5.049,Average_Capital_Plus_Interest_Repayment
661,1,21,Female,Unknown,10000,Second-Hand,747600,5.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
662,0,21,Female,Single,6000,Frist-Hand,679571.54,3.00E+05,240,5.049,Matching_The_Principal_Repayment
663,0,21,Male,Single,12300,Frist-Hand,2055460.54,770000,240,4.158,Average_Capital_Plus_Interest_Repayment
664,0,21,Female,Single,6000,Second-Hand,841856.67,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
665,0,22,Male,Single,4800,Frist-Hand,766539.05,320000,240,4.158,Average_Capital_Plus_Interest_Repayment
666,1,22,Female,Single,6700,Frist-Hand,606517,480000,240,6.6555,Average_Capital_Plus_Interest_Repayment
667,1,22,Female,Single,8000,Frist-Hand,785329,5.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
668,0,22,Female,Single,9000,Second-Hand,1528005.3,580000,240,5.049,Average_Capital_Plus_Interest_Repayment
669,0,22,Male,Single,6000,Frist-Hand,860238.32,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
670,1,22,Female,Single,8500,Frist-Hand,637139,5.00E+05,240,6.6555,Average_Capital_Plus_Interest_Repayment
671,1,22,Female,Single,8000,Frist-Hand,277349,220000,240,5.049,Average_Capital_Plus_Interest_Repayment
672,0,23,Male,Single,6000,Frist-Hand,778746.89,330000,240,4.158,Matching_The_Principal_Repayment
673,1,23,Female,Married,27700,Frist-Hand,381811,230000,240,6.6555,Average_Capital_Plus_Interest_Repayment
674,1,23,Male,Single,16666.66667,Frist-Hand,447656,350000,240,5.202,Average_Capital_Plus_Interest_Repayment
675,1,23,Female,Single,8000,Second-Hand,437141,330000,240,4.158,Average_Capital_Plus_Interest_Repayment
676,0,23,Male,Single,18000,Frist-Hand,1413406.45,7.00E+05,240,4.158,Matching_The_Principal_Repayment
677,0,23,Female,Single,5000,Frist-Hand,548830.36,270000,240,4.158,Average_Capital_Plus_Interest_Repayment
678,1,23,Female,Single,8000,Frist-Hand,363997,290000,240,5.814,Average_Capital_Plus_Interest_Repayment
679,0,23,Male,Single,8000,Frist-Hand,904339.68,440000,240,4.158,Average_Capital_Plus_Interest_Repayment
680,1,23,Male,Single,0,Frist-Hand,2984896,1190000,240,6.6555,Average_Capital_Plus_Interest_Repayment
681,0,23,Female,Single,5000,Frist-Hand,606085.85,290000,240,4.158,Average_Capital_Plus_Interest_Repayment
682,0,23,Female,Married,6600,Frist-Hand,444479,310000,240,5.049,Matching_The_Principal_Repayment
683,0,23,Male,Single,7500,Frist-Hand,1021590.98,460000,240,5.049,Average_Capital_Plus_Interest_Repayment
684,0,24,Female,Married,5000,Frist-Hand,243280.28,126000,240,5.049,Average_Capital_Plus_Interest_Repayment
685,1,24,Female,Single,4000,Frist-Hand,301106,240000,240,6.6555,Average_Capital_Plus_Interest_Repayment
686,1,24,Female,Single,5000,Frist-Hand,441508,350000,240,6.6555,Average_Capital_Plus_Interest_Repayment
687,0,24,Male,Single,6000,Frist-Hand,1489923.95,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
688,0,24,Male,Single,40000,Frist-Hand,559196.99,270000,240,5.049,Average_Capital_Plus_Interest_Repayment
689,0,24,Female,Single,5800,Frist-Hand,937519.07,440000,240,5.049,Average_Capital_Plus_Interest_Repayment
690,0,24,Female,Married,8500,Frist-Hand,974379.41,480000,240,4.158,Average_Capital_Plus_Interest_Repayment
691,1,24,Female,Single,8000,Frist-Hand,570526,390000,240,6.6555,Matching_The_Principal_Repayment
692,1,24,Male,Unknown,10000,Frist-Hand,930632,650000,240,5.049,Matching_The_Principal_Repayment
693,0,24,Male,Single,30000,Second-Hand,2809175.4,1150000,240,5.049,Average_Capital_Plus_Interest_Repayment
694,0,24,Female,Single,7000,Second-Hand,890185.15,350000,240,5.049,Average_Capital_Plus_Interest_Repayment
695,0,24,Female,Married,10000,Frist-Hand,971992.48,420000,240,5.049,Matching_The_Principal_Repayment
696,0,24,Female,Single,4000,Frist-Hand,715057.1,254000,240,4.158,Matching_The_Principal_Repayment
697,1,25,Female,Married,7000,Frist-Hand,244248,190000,240,6.12,Average_Capital_Plus_Interest_Repayment
698,0,25,Male,Married,3500,Frist-Hand,417150.07,203000,240,4.158,Average_Capital_Plus_Interest_Repayment
699,0,25,Male,Single,5000,Frist-Hand,745800.21,340000,240,5.049,Average_Capital_Plus_Interest_Repayment
700,0,25,Female,Single,3500,Frist-Hand,368913.66,182000,240,4.158,Average_Capital_Plus_Interest_Repayment
701,0,25,Male,Single,4800,Frist-Hand,438746.37,210000,240,4.158,Average_Capital_Plus_Interest_Repayment
702,1,25,Male,Single,10000,Frist-Hand,558439,440000,240,6.6555,Average_Capital_Plus_Interest_Repayment
703,1,25,Female,Single,8000,Frist-Hand,467814,374000,240,6.6555,Average_Capital_Plus_Interest_Repayment
704,0,25,Female,Married,50000,Frist-Hand,736982.85,320000,240,5.049,Average_Capital_Plus_Interest_Repayment
705,1,25,Female,Married,26000,Frist-Hand,676295,330000,240,4.158,Average_Capital_Plus_Interest_Repayment
706,0,25,Female,Married,10000,Frist-Hand,1300603.26,410000,240,4.158,Average_Capital_Plus_Interest_Repayment
707,1,25,Female,Single,9000,Frist-Hand,797739,630000,240,6.6555,Matching_The_Principal_Repayment
708,0,25,Male,Single,4000,Frist-Hand,496686.92,210000,240,4.158,Average_Capital_Plus_Interest_Repayment
709,0,25,Female,Single,8000,Second-Hand,1060946.87,445000,240,5.049,Average_Capital_Plus_Interest_Repayment
710,0,25,Male,Single,8000,Frist-Hand,776112.51,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
711,1,25,Female,Single,5000,Frist-Hand,448475,350000,240,5.202,Matching_The_Principal_Repayment
712,0,25,Male,Single,6200,Frist-Hand,1043696.54,270000,240,4.158,Average_Capital_Plus_Interest_Repayment
713,0,25,Male,Single,6400,Frist-Hand,758376.53,390000,240,4.158,Average_Capital_Plus_Interest_Repayment
714,0,25,Male,Single,5000,Frist-Hand,912540.37,230000,240,4.158,Average_Capital_Plus_Interest_Repayment
715,0,25,Female,Unknown,6000,Frist-Hand,1022895.63,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
716,0,25,Female,Married,10000,Frist-Hand,1585487.49,680000,240,5.049,Average_Capital_Plus_Interest_Repayment
717,0,25,Female,Single,10000,Frist-Hand,1478747.61,4.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
718,0,25,Female,Single,8000,Frist-Hand,581562.67,220000,240,4.158,Average_Capital_Plus_Interest_Repayment
719,0,25,Female,Married,5000,Frist-Hand,1090478.24,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
720,0,25,Female,Single,5000,Frist-Hand,701710.98,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
721,1,25,Male,Single,12000,Second-Hand,787720,450000,240,4.158,Average_Capital_Plus_Interest_Repayment
722,1,25,Male,Married,7000,Frist-Hand,489809,390000,240,5.814,Average_Capital_Plus_Interest_Repayment
723,0,25,Male,Single,6000,Frist-Hand,443392,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
724,1,25,Female,Single,10000,Frist-Hand,330000,264000,240,6.426,Average_Capital_Plus_Interest_Repayment
725,1,26,Male,Single,3800,Frist-Hand,249778,199000,240,4.158,Average_Capital_Plus_Interest_Repayment
726,1,26,Male,Single,5000,Frist-Hand,269059,213000,240,4.896,Matching_The_Principal_Repayment
727,1,26,Male,Single,3800,Frist-Hand,272616,208000,240,6.12,Average_Capital_Plus_Interest_Repayment
728,1,26,Female,Married,0,Frist-Hand,2131510,1700000,240,6.6555,Matching_The_Principal_Repayment
